Datum,Gemeentecode,Gemeentenaam,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-09-01,-1,,,-1,Totaal,1,616
2020-09-01,-1,,,-1,Ziekenhuisopname,0,65
2020-09-01,-1,,,-1,Overleden,0,18
2020-09-01,3,Appingedam,Groningen,20,Totaal,0,6
2020-09-01,3,Appingedam,Groningen,20,Ziekenhuisopname,0,3
2020-09-01,3,Appingedam,Groningen,20,Overleden,0,0
2020-09-01,10,Delfzijl,Groningen,20,Totaal,0,63
2020-09-01,10,Delfzijl,Groningen,20,Ziekenhuisopname,0,6
2020-09-01,10,Delfzijl,Groningen,20,Overleden,0,0
2020-09-01,14,Groningen,Groningen,20,Totaal,2,306
2020-09-01,14,Groningen,Groningen,20,Ziekenhuisopname,0,18
2020-09-01,14,Groningen,Groningen,20,Overleden,0,3
2020-09-01,24,Loppersum,Groningen,20,Totaal,0,2
2020-09-01,24,Loppersum,Groningen,20,Ziekenhuisopname,0,0
2020-09-01,24,Loppersum,Groningen,20,Overleden,0,0
2020-09-01,34,Almere,Flevoland,24,Totaal,10,740
2020-09-01,34,Almere,Flevoland,24,Ziekenhuisopname,0,131
2020-09-01,34,Almere,Flevoland,24,Overleden,0,33
2020-09-01,37,Stadskanaal,Groningen,20,Totaal,0,14
2020-09-01,37,Stadskanaal,Groningen,20,Ziekenhuisopname,0,2
2020-09-01,37,Stadskanaal,Groningen,20,Overleden,0,2
2020-09-01,47,Veendam,Groningen,20,Totaal,0,21
2020-09-01,47,Veendam,Groningen,20,Ziekenhuisopname,0,2
2020-09-01,47,Veendam,Groningen,20,Overleden,0,1
2020-09-01,50,Zeewolde,Flevoland,24,Totaal,0,53
2020-09-01,50,Zeewolde,Flevoland,24,Ziekenhuisopname,0,12
2020-09-01,50,Zeewolde,Flevoland,24,Overleden,0,6
2020-09-01,59,Achtkarspelen,Friesland,21,Totaal,0,20
2020-09-01,59,Achtkarspelen,Friesland,21,Ziekenhuisopname,0,0
2020-09-01,59,Achtkarspelen,Friesland,21,Overleden,0,0
2020-09-01,60,Ameland,Friesland,21,Totaal,0,0
2020-09-01,60,Ameland,Friesland,21,Ziekenhuisopname,0,0
